token_a,token_b,count
apple,totally,3
forward,looking,3
looking,people,3
lol,product,3
absolutely,look,3
agree,iphone,3
agree,new,3
agree,phone,3
agree,samsung,3
agree,upgrade,3
price,samsung,3
like,rather,3
every,wan,3
company,pro,3
company,stop,3
buying,since,3
buying,stop,3
buy,spend,3
change,went,3
pixel,user,3
change,device,3
change,latest,3
change,someone,3
agree,want,3
always,instead,3
always,iphones,3
nothing,user,3
phone,pixel,3
device,people,3
every,going,3
every,say,3
every,work,3
huge,samsung,3
buy,newer,3
buy,problem,3
buy,work,3
button,first,3
first,never,3
jack,phone,3
huge,year,3
imo,pro,3
instead,people,3
iphone,perfectly,3
device,iphones,3
iphones,work,3
make,pixel,3
make,user,3
money,nothing,3
know,user,3
google,pixel,3
iphones,working,3
day,going,3
need,perfectly,3
need,spend,3
people,spend,3
know,single,3
know,someone,3
latest,say,3
iphone,world,3
iphones,money,3
perfectly,still,3
perfectly,work,3
phone,photographer,3
phone,problem,3
photographer,pro,3
many,work,3
money,spend,3
money,thing,3
release,user,3
inch,iphone,3
money,user,3
new,pixel,3
nothing,pixel,3
best,upgrade,3
people,working,3
people,world,3
future,phone,3
google,like,3
google,make,3
dont,new,3
every,google,3
change,user,3
dont,google,3
dont,make,3
basic,see,3
samsung,upgrade,3
say,want,3
say,work,3
say,world,3
camera,playing,3
future,make,3
future,new,3
model,see,3
sale,think,3
apple,factor,3
company,reason,3
day,difference,3
still,working,3
back,least,3
bigger,layout,3
day,something,3
definitely,make,3
difference,factor,3
difference,longer,3
difference,much,3
difference,one,3
except,like,3
fan,think,3
mock,official,3
anyone,feel,3
boring,time,3
fan,never,3
fan,product,3
fan,year,3
gon,long,3
lost,product,3
capture,right,3
buy,cry,3
buy,etc,3
different,newest,3
like,true,3
new,rich,3
longer,one,3
longer,something,3
current,upgrade,3
dont,stick,3
back,guess,3
guess,waiting,3
newest,old,3
probably,want,3
like,stuff,3
price,upgrade,3
apple,pixel,3
change,dont,3
iphone,zero,3
new,problem,3
feel,time,3
someone,want,3
someone,work,3
current,iphones,3
drop,get,3
iphone,red,3
product,red,3
later,still,3
series,still,3
still,used,3
going,someone,3
like,nokia,3
pro,quality,3
display,model,3
model,standard,3
instead,use,3
phone,smoother,3
smoother,use,3
bump,pro,3
display,like,3
like,sort,3
make,saving,3
nice,phone,3
phone,rate,3
phone,saving,3
higher,phone,3
higher,year,3
let,thing,3
buy,long,3
buy,made,3
buy,never,3
iphone,issue,3
iphone,reading,3
new,without,3
like,nice,3
like,refresh,3
point,upgrading,3
point,went,3
upgrading,went,3
either,get,3
either,iphone,3
excited,phone,3
latest,upgrading,3
model,understand,3
innovative,new,3
different,shit,3
new,shit,3
instead,screen,3
already,people,3
feature,get,3
good,reason,3
shoot,video,3
aligned,camera,3
aligned,depth,3
better,tell,3
color,typical,3
card,tray,3
one,sure,3
better,depth,3
camera,series,3
point,someone,3
someone,still,3
get,saying,3
get,someone,3
like,standard,3
mean,quality,3
better,spatial,3
depth,make,3
difference,using,3
make,without,3
trying,upgrade,3
come,option,3
actually,drop,3
actually,model,3
actually,tell,3
hate,something,3
enough,thing,3
eye,get,3
feel,much,3
get,seen,3
good,one,3
looking,one,3
one,seen,3
diagonal,know,3
away,design,3
away,new,3
seen,still,3
slightly,thing,3
fine,last,3
last,look,3
last,video,3
model,yeah,3
barely,get,3
difference,every,3
difference,get,3
get,yet,3
like,yet,3
nothing,wow,3
matter,year,3
fine,work,3
get,literally,3
literally,new,3
bad,best,3
big,upgrade,3
look,sony,3
button,easily,3
button,shoot,3
camera,photography,3
get,matter,3
samsung,video,3
many,time,3
buy,congratulation,3
check,pro,3
seen,since,3
another,like,3
look,see,3
capture,image,3
apple,newest,3
every,surely,3
surely,year,3
camera,next,3
better,ultra,3
still,ultra,3
maybe,vision,3
many,money,3
money,something,3
money,waste,3
something,use,3
shutter,video,3
apple,convinced,3
absolutely,money,3
camera,shoot,3
status,symbol,3
camera,huge,3
button,intelligence,3
battery,come,3
mate,nice,3
bro,video,3
keep,video,3
best,might,3
case,latercase,3
apple,paying,3
copying,lol,3
lol,nothing,3
ridiculous,year,3
android,want,3
problem,think,3
much,price,3
big,right,3
camera,medium,3
buy,got,3
corner,like,3
honestly,never,3
save,thing,3
software,still,3
still,support,3
video,wait,3
phone,wont,3
kind,want,3
phone,putting,3
come,want,3
fit,iphone,3
camera,upgrade,3
camera,wont,3
got,much,3
dynamic,notch,3
dynamic,samsung,3
dynamic,screen,3
iphone,showed,3
feature,maybe,3
interesting,layout,3
design,however,3
antenna,cut,3
io,stop,3
io,think,3
io,year,3
nice,upgrade,3
nice,watch,3
bigger,think,3
going,plus,3
experience,phone,3
anyone,model,3
fully,phone,3
say,watch,3
apple,everytime,3
annoying,one,3
find,one,3
glass,pro,3
case,might,3
case,seen,3
love,work,3
market,need,3
market,people,3
every,ridiculous,3
button,cut,3
back,innovation,3
bring,mini,3
android,shit,3
bro,shit,3
camera,sony,3
display,island,3
iphone,youtube,3
camera,clean,3
camera,dynamic,3
one,yearly,3
releasing,yearly,3
less,phone,3
last,time,3
back,galaxy,3
flip,make,3
designer,iphone,3
point,price,3
must,really,3
really,wow,3
around,know,3
believe,phone,3
couple,upgrade,3
lol,much,3
much,please,3
apple,yearly,3
design,maybe,3
hard,samsung,3
display,notch,3
display,samsung,3
dynamic,iphone,3
got,stop,3
good,wow,3
look,looked,3
best,product,3
case,covered,3
case,different,3
case,ever,3
best,different,3
best,enough,3
anymore,enough,3
anymore,good,3
big,still,3
black,screen,3
island,still,3
look,pink,3
different,something,3
lol,video,3
stick,thing,3
max,reason,3
knew,layout,3
know,layout,3
know,looking,3
know,old,3
last,really,3
act,camera,3
camera,press,3
older,samsung,3
good,product,3
covered,iphone,3
dead,iphone,3
different,enough,3
camera,obviously,3
apple,top,3
already,less,3
come,old,3
know,upgrading,3
case,maybe,3
case,still,3
getting,plus,3
design,please,3
iphone,stupid,3
keep,stupid,3
change,stupid,3
change,notch,3
design,island,3
camera,supposed,3
durable,look,3
hopefully,like,3
longer,look,3
one,way,3
way,year,3
max,please,3
model,update,3
design,older,3
flip,get,3
flip,want,3
back,podcast,3
get,pay,3
camera,yeah,3
always,android,3
iphone,mad,3
bump,slightly,3
camera,thicker,3
damn,phone,3
reason,see,3
see,want,3
make,reason,3
bit,think,3
bit,yet,3
charging,got,3
charging,pro,3
charging,think,3
blue,iphone,3
blue,phone,3
change,usb,3
brand,company,3
apple,person,3
actually,understand,3
case,cover,3
case,manufacturer,3
buying,really,3
good,got,3
think,yet,3
sell,someone,3
iphone,variant,3
case,used,3
mock,video,3
even,mean,3
classic,iphone,3
pro,rate,3
pro,refresh,3
everytime,iphone,3
get,mad,3
dropped,still,3
dropped,year,3
durable,iphone,3
mean,need,3
mean,want,3
car,company,3
button,capacitive,3
capture,zoom,3
fine,iphones,3
dont,much,3
steve,still,3
capture,even,3
channel,video,3
big,video,3
called,make,3
cause,feel,3
cause,make,3
press,zoom,3
get,nice,3
kid,money,3
every,let,3
let,time,3
even,video,3
actually,huge,3
fuck,phone,3
max,way,3
classic,design,3
added,make,3
apple,meant,3
button,huge,3
iphone,usb,3
since,usb,3
button,may,3
every,worst,3
button,keep,3
button,window,3
keep,talking,3
hand,iphone,3
new,try,3
cause,think,3
charger,device,3
huge,one,3
money,one,3
like,system,3
look,never,3
look,wow,3
exactly,plus,3
exactly,pro,3
apple,sticker,3
even,obviously,3
way,work,3
ago,switched,3
change,try,3
every,try,3
know,yet,3
phone,yet,3
apple,cool,3
cool,really,3
phone,prefer,3
anyone,look,3
new,week,3
week,year,3
button,channel,3
believe,like,3
horizontal,iphone,3
horizontal,new,3
horizontal,vision,3
new,system,3
get,remember,3
iphone,us,3
design,money,3
plus,vertical,3
look,man,3
look,setup,3
plus,really,3
max,staying,3
charger,like,3
battery,iphones,3
better,though,3
risk,year,3
button,control,3
case,latest,3
left,press,3
might,say,3
press,right,3
apple,others,3
get,though,3
little,really,3
product,way,3
design,original,3
build,like,3
every,smart,3
added,love,3
better,little,3
bought,since,3
camera,intelligence,3
gon,still,3
samsung,seen,3
size,small,3
think,well,3
bit,love,3
case,work,3
used,using,3
apple,io,3
finally,new,3
new,original,3
go,last,3
like,working,3
need,took,3
need,working,3
idk,year,3
crazy,still,3
go,like,3
better,pretty,3
broke,lol,3
broke,pro,3
case,plus,3
currently,using,3
phone,worried,3
pocket,screen,3
replace,use,3
phone,previous,3
design,risk,3
idea,iphone,3
need,sense,3
max,wife,3
iphone,likely,3
buying,maybe,3
buying,screen,3
face,like,3
app,iphone,3
apple,face,3
apple,likely,3
phone,working,3
nothing,think,3
iphone,yearly,3
iphones,island,3
iphones,using,3
iphones,yearly,3
flash,look,3
game,get,3
max,sold,3
rich,yearly,3
stop,till,3
last,week,3
mean,model,3
mean,upgrade,3
mean,went,3
model,really,3
new,went,3
gon,point,3
phone,samsungs,3
come,see,3
come,since,3
come,someone,3
completely,point,3
people,rich,3
rich,year,3
new,pocket,3
new,seems,3
much,use,3
need,screen,3
model,replace,3
model,small,3
might,pocket,3
might,screen,3
really,see,3
see,stop,3
get,previous,3
get,since,3
iphone,lock,3
game,new,3
game,use,3
expensive,like,3
phone,usually,3
camera,exactly,3
big,fan,3
big,going,3
know,risk,3
get,smart,3
gon,someone,3
point,really,3
exactly,think,3
making,think,3
consumer,iphone,3
consumer,know,3
even,nothing,3
phone,useless,3
gaming,like,3
gaming,phone,3
might,need,3
look,seems,3
love,model,3
love,screen,3
lock,need,3
lock,new,3
last,think,3
last,using,3
fact,max,3
fact,pro,3
battery,game,3
device,small,3
easier,iphone,3
especially,iphone,3
device,max,3
device,model,3
iphones,reason,3
believe,design,3
design,series,3
awesome,better,3
broke,even,3
case,find,3
even,worse,3
fact,feature,3
cause,max,3
cause,pro,3
complaining,even,3
current,people,3
enough,even,3
even,nobody,3
find,new,3
funny,people,3
expensive,look,3
expensive,phone,3
expensive,screen,3
actual,phone,3
comment,phone,3
latest,updated,3
people,replace,3
want,watch,3
design,tech,3
better,game,3
better,love,3
battery,replace,3
battery,replacement,3
battery,look,3
battery,might,3
battery,model,3
buy,exactly,3
better,rolih,3
hardware,much,3
buy,must,3
buy,promax,3
look,start,3
apple,heard,3
design,made,3
iphones,much,3
much,quality,3
android,display,3
android,screen,3
android,smoother,3
android,using,3
last,upgraded,3
fold,samsung,3
device,game,3
better,might,3
phone,worse,3
current,much,3
current,really,3
difference,samsung,3
display,much,3
feature,zacgougeon,3
launch,time,3
like,loved,3
apple,china,3
apple,surely,3
apple,tech,3
apple,suck,3
like,vivo,3
pro,wanted,3
guy,samsung,3
making,mean,3
different,going,3
screen,zacgougeon,3
see,still,3
apple,display,3
apple,kind,3
iphones,notch,3
still,us,3
know,max,3
mean,tell,3
middle,phone,3
anyone,people,3
broke,user,3
android,price,3
better,making,3
everyone,know,3
everyone,mad,3
thank,time,3
time,used,3
keeping,like,3
iphones,made,3
like,well,3
china,like,3
phone,series,3
classic,phone,3
everyone,time,3
justin,user,3
logo,one,3
android,know,3
iphone,percent,3
completely,day,3
apple,whole,3
dbone,trini,3
device,even,3
device,flip,3
doesnt,iphone,3
android,month,3
apple,little,3
justin,samsung,3
loved,phone,3
matte,phone,3
samsung,using,3
completely,phone,3
fine,wild,3
little,phone,3
different,form,3
form,iphone,3
store,think,3
store,went,3
option,pro,3
option,think,3
phone,plan,3
phone,store,3
max,plan,3
max,wanted,3
iphone,security,3
hope,max,3
hope,phone,3
first,think,3
going,launch,3
going,much,3
going,option,3
first,going,3
different,know,3
different,really,3
lol,mean,3
factor,innovation,3
innovation,said,3
seen,series,3
buying,much,3
iphone,ran,3
device,got,3
different,looked,3
got,well,3
looked,samsung,3
confused,phone,3
confused,year,3
planning,upgrade,3
good,job,3
technology,year,3
instead,release,3
android,mean,3
camera,likely,3
every,manufacturer,3
know,long,3
long,people,3
day,innovation,3
lie,smxke,3
manufacturer,phone,3
best,fact,3
date,iphone,3
ever,like,3
ever,max,3
ever,much,3
ever,pro,3
better,smxke,3
certain,phone,3
fact,literally,3
fact,mean,3
literally,smxke,3
benchmark,bigpoppa,3
bigpoppa,fact,3
fact,lie,3
much,smxke,3
fact,saying,3
keep,know,3
benchmark,delusional,3
benchmark,look,3
bigpoppa,delusional,3
delusional,look,3
apps,better,3
battery,processor,3
single,yet,3
apple,inside,3
fact,much,3
fact,original,3
iphone,medium,3
iphone,social,3
medium,phone,3
different,use,3
ask,like,3
buy,car,3
buy,love,3
buy,option,3
apple,truly,3
apple,launch,3
apple,ask,3
innovation,nothing,3
processor,year,3
battery,worse,3
life,worse,3
iphone,worse,3
much,point,3
better,point,3
mean,sheep,3
iphone,section,3
like,section,3
using,work,3
android,ever,3
changed,display,3
heavy,like,3
exactly,new,3
different,let,3
color,love,3
color,max,3
color,much,3
buying,time,3
coffee,color,3
coffee,like,3
chip,fastest,3
back,series,3
fold,probably,3
going,probably,3
going,user,3
decade,phone,3
fold,iphone,3
come,flip,3
nothing,video,3
another,come,3
like,yearly,3
forgot,iphone,3
height,like,3
height,look,3
little,look,3
bit,change,3
phone,waiting,3
pro,user,3
heard,people,3
iphone,run,3
dont,switch,3
know,switch,3
battery,upgrading,3
mine,new,3
one,upgrading,3
either,people,3
model,newest,3
basically,improvement,3
sure,yeah,3
care,every,3
io,last,3
last,night,3
around,corner,3
got,mine,3
thing,well,3
feel,last,3
feeling,iphone,3
give,time,3
apple,let,3
fine,like,3
like,version,3
iphone,wont,3
issue,samsung,3
even,yeah,3
better,lot,3
one,price,3
camera,main,3
new,risk,3
button,every,3
understand,year,3
course,need,3
every,hardly,3
greatest,new,3
main,year,3
brand,people,3
button,yeah,3
change,innovation,3
going,setup,3
anyone,video,3
battery,changed,3
battery,charging,3
mean,much,3
much,sure,3
always,really,3
anything,hardly,3
changed,every,3
point,update,3
hardly,year,3
business,one,3
consumer,every,3
change,obviously,3
channel,official,3
iphone,title,3
apple,issue,3
car,release,3
android,game,3
keep,think,3
know,obviously,3
like,surprised,3
obviously,thing,3
obviously,year,3
great,point,3
actually,fact,3
actually,upgrade,3
bought,upgrade,3
coming,upgrade,3
fact,time,3
android,first,3
buy,use,3
car,model,3
million,sub,3
million,view,3
design,revolutionary,3
iphones,lol,3
max,mean,3
number,something,3
course,got,3
device,usb,3
need,older,3
need,understand,3
actually,whatever,3
people,two,3
pro,product,3
pro,sure,3
old,two,3
older,say,3
android,something,3
consumer,new,3
never,really,3
people,upgraded,3
people,whole,3
release,update,3
something,thing,3
go,need,3
new,yeah,3
change,kurtschwoerer,3
inside,product,3
take,way,3
buy,let,3
let,plus,3
mean,plus,3
newest,upgrade,3
device,expensive,3
device,issue,3
matter,people,3
matter,still,3
easily,people,3
consumer,thing,3
exactly,keep,3
going,release,3
look,two,3
got,using,3
less,people,3
less,year,3
look,money,3
got,keep,3
old,yearly,3
find,much,3
lot,need,3
product,upgrade,3
every,matter,3
seems,use,3
money,old,3
money,product,3
money,time,3
look,screen,3
lot,release,3
mean,well,3
pixel,samsung,3
newest,phone,3
theoddgamer,upgrade,3
every,well,3
obsolete,year,3
stuff,year,3
much,yeah,3
change,point,3
user,using,3
feel,using,3
enough,max,3
contract,get,3
contract,phone,3
enough,instead,3
apple,less,3
thats,think,3
think,thought,3
think,watch,3
time,watch,3
use,waste,3
see,time,3
point,see,3
best,first,3
every,watch,3
actually,little,3
lot,old,3
made,ultra,3
doesnt,much,3
android,saying,3
apple,despite,3
actually,got,3
releasing,upgrade,3
apple,lifeontwowheels,3
changed,people,3
mean,something,3
new,processor,3
comment,lmao,3
exactly,people,3
inside,iphone,3
inside,mean,3
battery,lol,3
guy,one,3
little,model,3
model,titanium,3
every,might,3
customer,every,3
love,people,3
hold,like,3
hold,max,3
hold,pro,3
good,small,3
good,thats,3
good,thought,3
good,time,3
airpods,apple,3
lifeontwowheels,phone,3
much,thin,3
lol,zacgougeon,3
health,matrixx,3
io,phone,3
fit,get,3
like,watch,3
hand,hold,3
max,watch,3
need,seems,3
need,small,3
max,pocket,3
love,see,3
battery,time,3
changed,mean,3
point,time,3
pro,small,3
pro,thought,3
pocket,point,3
pocket,seems,3
pocket,small,3
pocket,trying,3
people,trying,3
back,thats,3
back,thought,3
back,big,3
back,max,3
back,people,3
always,see,3
always,small,3
always,good,3
dont,small,3
big,pocket,3
apps,like,3
apps,security,3
android,lifeontwowheels,3
big,even,3
big,fit,3
back,see,3
always,think,3
always,use,3
always,watch,3
even,regret,3
even,small,3
dont,stupid,3
even,love,3
dont,love,3
big,time,3
big,use,3
dont,even,3
good,see,3
get,small,3
get,thought,3
get,trying,3
even,watch,3
color,sometimes,3
like,sometimes,3
change,factor,3
phone,soumalyadatta,3
know,zacgougeon,3
actually,pretty,3
actually,close,3
barely,something,3
matte,model,3
actual,material,3
existing,pro,3
obviously,plus,3
official,plus,3
bit,obviously,3
little,obviously,3
course,going,3
check,let,3
close,model,3
got,match,3
grip,magnetic,3
charge,device,3
factor,identical,3
form,identical,3
identical,width,3
apple,chinese,3
got,two,3
guy,two,3
gen,iphone,3
old,older,3
older,version,3
color,way,3
let,taller,3
apple,marketing,3
changed,even,3
changed,slightly,3
apple,great,3
great,need,3
great,one,3
intelligence,pro,3
base,one,3
new,store,3
new,tell,3
etc,new,3
etc,year,3
later,want,3
dead,year,3
drop,iphone,3
long,one,3
feature,keep,3
channel,fake,3
early,iphone,3
release,think,3
see,work,3
store,year,3
jump,year,3
man,new,3
size,year,3
every,usb,3
every,version,3
usb,year,3
feature,slightly,3
marketing,new,3
marketing,year,3
new,size,3
