token_a,token_b,count
apple,except,4
device,etc,4
device,still,4
device,thing,4
feel,since,4
iphones,nothing,4
iphones,stick,4
like,stick,4
apple,wan,4
bigger,one,4
come,look,4
come,make,4
keeping,pro,4
case,video,4
apple,mad,4
please,video,4
screen,see,4
design,well,4
like,tech,4
later,new,4
keep,probably,4
china,iphones,4
china,made,4
apple,guess,4
design,iphones,4
different,one,4
different,thing,4
buy,lol,4
every,innovation,4
new,red,4
exact,thing,4
old,point,4
someone,upgrade,4
want,work,4
least,look,4
samsung,single,4
people,someone,4
latest,like,4
many,need,4
many,want,4
iphone,problem,4
iphones,say,4
know,latest,4
know,samsung,4
imo,iphone,4
instead,new,4
instead,upgrade,4
android,one,4
huge,phone,4
come,time,4
many,something,4
enough,really,4
consumer,year,4
always,upgrade,4
every,fine,4
like,real,4
apple,giving,4
agree,every,4
agree,year,4
phone,real,4
made,nothing,4
hardware,year,4
latest,look,4
latest,upgrade,4
feature,really,4
greatest,phone,4
far,iphone,4
far,make,4
every,tell,4
every,went,4
every,guess,4
pretty,sure,4
real,video,4
time,want,4
people,went,4
iphone,shit,4
use,way,4
actually,think,4
annoying,phone,4
apple,broke,4
consumer,people,4
everyone,people,4
longer,people,4
display,still,4
consumer,model,4
consumer,need,4
look,redmi,4
really,take,4
camera,something,4
reply,see,3
close,iphone,3
close,one,3
damn,like,3
damn,one,3
future,like,3
like,pretty,3
iphone,little,3
change,update,3
give,two,3
got,two,3
design,example,3
end,high,3
end,iphone,3
end,model,3
end,new,3
enough,model,3
long,release,3
mind,phone,3
model,two,3
iphone,prefer,3
old,older,3
older,version,3
gen,iphone,3
give,screen,3
example,like,3
example,new,3
folding,year,3
layout,model,3
least,like,3
like,please,3
like,ultra,3
long,need,3
apple,kept,3
reason,work,3
change,option,3
every,least,3
every,long,3
every,please,3
every,screen,3
every,ultra,3
apple,china,3
apple,surely,3
apple,tech,3
iphone,unless,3
love,upgrade,3
much,upgraded,3
much,version,3
think,version,3
pro,wanted,3
store,think,3
store,went,3
thank,time,3
time,used,3
apple,suck,3
like,vivo,3
actually,color,3
great,video,3
though,video,3
later,want,3
dead,year,3
drop,iphone,3
drop,think,3
finally,much,3
get,upgraded,3
buying,everything,3
display,least,3
everything,need,3
least,non,3
another,stop,3
button,sony,3
comment,view,3
acting,like,3
eye,make,3
fanboys,like,3
galaxy,sure,3
happy,make,3
happy,samsung,3
happy,screen,3
happy,year,3
hate,year,3
boring,old,3
camera,eye,3
camera,happy,3
camera,left,3
camera,selling,3
design,eye,3
dont,innovation,3
dont,samsung,3
model,move,3
apple,great,3
great,need,3
great,one,3
intelligence,pro,3
long,one,3
apple,marketing,3
changed,even,3
buy,price,3
max,price,3
apple,huge,3
big,huge,3
get,real,3
apple,base,3
base,one,3
get,move,3
changed,upgrade,3
great,upgrade,3
little,year,3
obviously,pro,3
everyone,know,3
everyone,mad,3
battery,device,3
battery,game,3
option,pro,3
option,think,3
phone,plan,3
phone,store,3
new,size,3
nothing,thats,3
another,little,3
changed,great,3
marketing,new,3
marketing,year,3
launch,like,3
launch,time,3
like,loved,3
loved,phone,3
max,plan,3
max,wanted,3
innovation,keep,3
iphone,notice,3
keep,last,3
keep,selling,3
last,make,3
feature,keep,3
feature,slightly,3
going,want,3
channel,fake,3
release,think,3
release,whole,3
base,getting,3
base,like,3
got,model,3
like,thinking,3
max,thinking,3
etc,new,3
etc,year,3
jump,year,3
man,new,3
new,store,3
new,tell,3
see,work,3
store,year,3
size,year,3
every,usb,3
every,version,3
usb,year,3
give,one,3
better,case,3
getting,really,3
barely,something,3
battery,look,3
battery,might,3
battery,model,3
battery,replace,3
battery,replacement,3
better,game,3
better,love,3
apple,ugly,3
another,brand,3
brand,pro,3
came,new,3
considering,one,3
considering,still,3
considering,year,3
frustrating,year,3
one,releasing,3
money,risk,3
price,think,3
product,see,3
right,think,3
size,think,3
already,another,3
already,still,3
another,barely,3
max,maybe,3
might,well,3
next,well,3
expensive,look,3
device,old,3
enough,old,3
enough,right,3
iphone,risk,3
capture,extra,3
capture,iphone,3
even,maybe,3
extra,like,3
extra,pro,3
iphone,number,3
like,remember,3
like,upgrading,3
device,hard,3
better,might,3
device,game,3
device,model,3
device,small,3
easier,iphone,3
especially,iphone,3
especially,like,3
soon,time,3
better,money,3
better,picture,3
better,product,3
better,see,3
business,think,3
cheap,price,3
cheap,think,3
first,think,3
going,much,3
going,option,3
hope,max,3
hope,phone,3
iphone,ran,3
iphone,security,3
making,time,3
bad,one,3
camera,terrible,3
damn,lol,3
either,new,3
lol,time,3
ever,pro,3
ever,think,3
first,going,3
latest,version,3
likely,pro,3
pro,ups,3
able,apple,3
able,iphone,3
able,right,3
apple,cost,3
apple,low,3
iphone,miss,3
camera,wrong,3
changed,really,3
changed,say,3
setup,vision,3
apple,forward,3
first,using,3
get,version,3
extra,phone,3
old,similar,3
already,android,3
next,wait,3
button,heard,3
pro,rich,3
new,trash,3
iphone,saw,3
especially,screen,3
expensive,like,3
stick,time,3
android,brand,3
brand,camera,3
boring,new,3
fine,plus,3
dedicated,shutter,3
big,new,3
charging,screen,3
drop,time,3
dropped,got,3
dropped,one,3
dropped,time,3
face,one,3
face,phone,3
color,time,3
date,iphone,3
ever,like,3
ever,max,3
ever,much,3
apple,around,3
around,one,3
around,time,3
apple,funny,3
life,need,3
buy,option,3
buying,much,3
buying,time,3
color,love,3
color,max,3
color,much,3
away,better,3
best,device,3
best,money,3
better,business,3
say,something,3
apple,magic,3
different,need,3
phone,shape,3
get,ipad,3
nobody,phone,3
peak,phone,3
plus,use,3
apple,interested,3
apple,setup,3
lens,video,3
lens,vision,3
product,though,3
everything,good,3
everything,look,3
honestly,look,3
please,someone,3
button,click,3
new,power,3
side,think,3
almost,fold,3
almost,get,3
almost,got,3
almost,old,3
almost,really,3
android,anymore,3
android,battery,3
android,company,3
design,stick,3
buy,dummy,3
buy,please,3
dummy,phone,3
money,well,3
money,work,3
use,well,3
almost,day,3
phone,waiting,3
pro,user,3
apple,ask,3
apple,launch,3
apple,truly,3
ask,like,3
buy,car,3
buy,love,3
android,fold,3
android,pixel,3
android,switching,3
anymore,like,3
anymore,software,3
anymore,thing,3
anymore,upgrade,3
apple,power,3
one,small,3
camera,saw,3
button,nothing,3
gon,like,3
else,everyone,3
seeing,upgrade,3
apple,though,3
apple,unique,3
pro,recording,3
island,look,3
island,much,3
mini,pro,3
bro,one,3
easily,like,3
iphones,post,3
like,ugly,3
expensive,phone,3
expensive,screen,3
flash,look,3
game,get,3
game,new,3
game,use,3
get,previous,3
get,since,3
every,previous,3
change,looking,3
design,getting,3
design,looking,3
feel,getting,3
getting,old,3
looking,old,3
old,something,3
currently,get,3
currently,new,3
etc,make,3
etc,pro,3
etc,probably,3
etc,really,3
etc,use,3
even,update,3
bad,even,3
bad,like,3
bad,make,3
bad,really,3
battery,etc,3
battery,update,3
company,get,3
company,update,3
ago,samsung,3
apple,tired,3
charging,iphone,3
charging,thing,3
even,honestly,3
fan,going,3
honestly,thing,3
iphone,regret,3
going,user,3
camera,see,3
course,iphone,3
decided,iphone,3
definitely,first,3
feature,samsung,3
feature,see,3
first,new,3
get,open,3
get,pixel,3
get,two,3
come,flip,3
decade,phone,3
fold,iphone,3
fold,probably,3
going,probably,3
case,say,3
feel,open,3
feel,probably,3
feel,thinking,3
fold,like,3
fold,new,3
fold,really,3
get,least,3
buy,seeing,3
help,iphone,3
instead,really,3
instead,want,3
iphone,support,3
really,seeing,3
support,want,3
amazing,iphone,3
fine,like,3
anyone,video,3
changed,difference,3
new,status,3
like,stepping,3
old,school,3
anyone,want,3
appreciate,iphone,3
iphones,update,3
least,thing,3
life,pro,3
like,open,3
make,old,3
make,open,3
make,previous,3
apple,let,3
iphone,tired,3
better,getting,3
better,looking,3
got,maybe,3
got,user,3
iphone,power,3
iphone,thinking,3
iphones,life,3
probably,thing,3
really,user,3
open,pixel,3
previous,sell,3
price,right,3
price,sell,3
apple,technology,3
apparently,max,3
phone,power,3
phone,switching,3
phone,thinking,3
phone,two,3
pixel,pro,3
power,pro,3
power,thing,3
pro,software,3
might,screen,3
nothing,video,3
another,come,3
maybe,really,3
maybe,user,3
need,software,3
new,thinking,3
people,previous,3
apple,definitely,3
like,working,3
look,seems,3
love,model,3
love,screen,3
max,sold,3
might,need,3
might,pocket,3
iphone,wont,3
million,sub,3
million,view,3
design,revolutionary,3
like,version,3
literally,little,3
literally,pro,3
come,point,3
twice,update,3
update,user,3
upgrade,user,3
change,mean,3
mean,yearly,3
design,little,3
felt,pro,3
iphone,title,3
finally,get,3
get,maybe,3
part,year,3
customer,make,3
apple,status,3
software,thing,3
thing,update,3
three,two,3
apparently,pro,3
basically,iphones,3
basically,pro,3
ill,max,3
ill,new,3
new,stopped,3
new,thats,3
everything,stop,3
much,use,3
need,screen,3
need,took,3
need,working,3
new,pocket,3
new,seems,3
phone,previous,3
new,right,3
actual,iphone,3
allow,new,3
better,pixel,3
better,price,3
cost,iphone,3
iphone,value,3
model,replace,3
model,small,3
model,using,3
module,phone,3
one,using,3
plus,time,3
happy,phone,3
channel,point,3
course,every,3
course,year,3
adding,apple,3
adding,button,3
better,plus,3
camera,honestly,3
even,plus,3
honestly,phone,3
look,module,3
model,module,3
different,pretty,3
feature,pretty,3
miss,year,3
much,wise,3
bump,iphone,3
bump,one,3
camera,except,3
change,except,3
used,watch,3
better,everything,3
button,feel,3
camera,mode,3
nice,one,3
design,device,3
device,feature,3
different,miss,3
phone,run,3
always,old,3
battery,hour,3
hour,last,3
last,nothing,3
anything,year,3
exciting,phone,3
look,watch,3
new,value,3
like,mock,3
better,good,3
fast,phone,3
good,never,3
mini,small,3
never,slightly,3
android,long,3
matter,people,3
matter,still,3
apple,issue,3
device,expensive,3
device,issue,3
channel,official,3
iphone,official,3
next,saying,3
feel,think,3
apple,buyer,3
idea,year,3
job,like,3
taking,year,3
better,set,3
actually,whatever,3
easily,people,3
instead,max,3
layout,plus,3
lol,really,3
might,time,3
get,system,3
anymore,iphones,3
make,side,3
phone,photo,3
except,nothing,3
except,one,3
except,still,3
innovative,one,3
nobody,one,3
one,single,3
gon,max,3
iphone,likely,3
company,expensive,3
designer,need,3
expensive,product,3
product,thing,3
camera,galaxy,3
like,line,3
phone,working,3
phone,worried,3
samsung,wow,3
case,without,3
model,newer,3
company,still,3
company,yet,3
every,trying,3
launch,one,3
launch,still,3
liked,phone,3
liked,samsung,3
cheaper,pro,3
god,iphone,3
god,new,3
ipad,iphone,3
phone,vivo,3
plus,samsung,3
buy,changing,3
changing,thing,3
hand,upgrade,3
camera,cutout,3
camera,style,3
case,lol,3
idk,lol,3
like,style,3
even,tell,3
button,said,3
like,man,3
like,sheep,3
option,people,3
people,sheep,3
care,look,3
like,problem,3
better,dont,3
dont,feel,3
dont,work,3
feel,max,3
feel,still,3
pro,wise,3
design,sense,3
new,sense,3
act,shutter,3
exciting,nothing,3
mini,stick,3
anymore,design,3
anymore,since,3
battery,wise,3
best,feel,3
best,use,3
pocket,screen,3
replace,use,3
app,iphone,3
apple,face,3
apple,likely,3
buying,maybe,3
buying,screen,3
face,like,3
apps,camera,3
money,old,3
money,product,3
money,time,3
old,two,3
people,two,3
pro,sure,3
camera,sheep,3
iphones,take,3
like,take,3
day,nothing,3
nothing,stuff,3
change,feature,3
feature,one,3
feature,video,3
one,without,3
say,time,3
apple,designer,3
business,thing,3
buying,need,3
different,maybe,3
like,siri,3
look,material,3
look,maybe,3
fake,look,3
lmao,samsung,3
comment,know,3
comment,person,3
comment,say,3
comment,still,3
comment,time,3
people,person,3
camera,close,3
camera,setting,3
brand,innovative,3
form,phone,3
added,new,3
apple,bixby,3
apple,save,3
io,work,3
look,placement,3
look,size,3
phone,placement,3
another,wait,3
garbage,iphone,3
issue,phone,3
memory,year,3
around,year,3
lack,samsung,3
battery,iphones,3
max,staying,3
apps,get,3
best,buy,3
buy,device,3
iphone,worth,3
button,size,3
cause,come,3
cause,last,3
first,man,3
innovation,sheep,3
iphone,material,3
iphone,sheep,3
iphone,slightly,3
kinda,people,3
better,cause,3
better,color,3
better,last,3
bored,iphone,3
came,color,3
came,like,3
camera,cause,3
camera,hit,3
like,sensor,3
like,series,3
charge,make,3
apple,material,3
apple,slightly,3
apple,switched,3
battery,color,3
battery,switched,3
afford,look,3
afford,model,3
barely,even,3
barely,look,3
better,care,3
steve,still,3
fingerprint,like,3
fingerprint,new,3
bit,design,3
called,iphone,3
anything,one,3
button,everyone,3
button,samsung,3
everyone,one,3
say,think,3
really,releasing,3
people,trash,3
trash,year,3
know,plus,3
look,man,3
plus,really,3
plus,vertical,3
camera,intelligence,3
gon,still,3
change,till,3
get,keeping,3
get,made,3
new,plan,3
opinion,phone,3
apple,man,3
different,make,3
iphones,trash,3
apple,two,3
got,using,3
less,people,3
less,year,3
look,money,3
look,product,3
look,screen,3
look,two,3
better,move,3
better,seeing,3
body,camera,3
camera,seeing,3
care,even,3
even,fine,3
even,getting,3
fine,model,3
huge,max,3
make,using,3
max,nothing,3
bad,model,3
buy,next,3
come,feel,3
behind,model,3
bought,since,3
design,whole,3
different,see,3
iphone,testing,3
see,take,3
whole,year,3
cheap,iphones,3
change,huge,3
design,huge,3
get,lol,3
last,lol,3
sale,year,3
biggest,change,3
buy,using,3
actually,better,3
actually,might,3
becoming,iphone,3
instead,think,3
look,newer,3
look,perfectly,3
move,software,3
move,want,3
perfectly,year,3
simply,year,3
apple,sale,3
back,better,3
battery,behind,3
battery,reason,3
actually,feel,3
actually,though,3
arrangement,camera,3
arrangement,spatial,3
arrangement,video,3
look,ngl,3
android,say,3
better,nothing,3
better,say,3
company,different,3
company,market,3
miss,new,3
design,wow,3
cheap,thing,3
fun,iphones,3
life,missing,3
thing,way,3
apple,bigger,3
make,small,3
either,year,3
good,though,3
like,system,3
look,never,3
look,wow,3
new,system,3
look,nice,3
apple,till,3
brand,really,3
cheap,looking,3
horizontal,new,3
horizontal,vision,3
big,video,3
button,channel,3
capture,even,3
channel,video,3
even,video,3
know,well,3
many,might,3
iphone,poor,3
life,whole,3
exact,look,3
like,normal,3
like,simple,3
believe,like,3
horizontal,iphone,3
capture,regular,3
designed,iphone,3
easily,iphone,3
easily,phone,3
easily,tell,3
haha,phone,3
make,pocket,3
make,whatever,3
best,video,3
best,way,3
button,finger,3
button,meant,3
button,non,3
camera,open,3
camera,whatever,3
capture,finger,3
blue,iphone,3
getting,plus,3
change,way,3
customer,iphone,3
everything,get,3
like,sticking,3
going,ultra,3
else,old,3
think,thought,3
think,watch,3
time,watch,3
use,waste,3
apple,despite,3
apple,less,3
phone,though,3
since,usb,3
pocket,trying,3
point,see,3
point,time,3
pro,small,3
pro,thought,3
see,time,3
seems,use,3
thats,think,3
actually,huge,3
actually,understand,3
case,cover,3
case,manufacturer,3
change,changed,3
might,video,3
non,people,3
people,video,3
camera,channel,3
new,tech,3
going,obviously,3
iphone,obviously,3
model,size,3
absolutely,new,3
apple,yet,3
boring,camera,3
back,bringing,3
android,way,3
even,release,3
hardware,release,3
get,nothing,3
get,remove,3
really,without,3
almost,non,3
gone,year,3
iphone,worthy,3
antenna,area,3
misleading,title,3
month,phone,3
though,way,3
vision,way,3
button,something,3
everything,love,3
actually,thing,3
basically,thing,3
button,volume,3
capture,shutter,3
button,similar,3
ago,design,3
button,supposed,3
buy,shit,3
button,keep,3
button,window,3
keep,talking,3
hand,iphone,3
button,may,3
every,worst,3
change,usb,3
money,think,3
edition,iphone,3
back,screen,3
back,tech,3
design,nice,3
latest,since,3
never,screen,3
screen,tech,3
company,taking,3
design,product,3
iphone,taking,3
people,trying,3
pocket,point,3
pocket,seems,3
pocket,small,3
money,save,3
ago,time,3
ago,use,3
another,company,3
another,model,3
another,people,3
another,samsung,3
another,take,3
apart,people,3
move,new,3
eye,really,3
anyone,else,3
else,get,3
else,year,3
bit,yet,3
charging,pro,3
charging,think,3
reason,watching,3
upgrade,watching,3
watching,year,3
made,people,3
new,whole,3
come,till,3
till,wait,3
till,year,3
samsung,take,3
still,take,3
take,time,3
use,used,3
anyone,upgrade,3
battery,performance,3
old,performance,3
performance,year,3
iphone,usb,3
market,model,3
market,samsung,3
market,still,3
model,take,3
product,take,3
product,use,3
release,take,3
love,people,3
love,see,3
max,pocket,3
max,watch,3
need,seems,3
need,small,3
max,please,3
max,reason,3
anyway,phone,3
bit,product,3
good,man,3
believe,look,3
look,someone,3
design,stop,3
like,social,3
like,watch,3
iphone,mad,3
iphone,stupid,3
keep,stupid,3
back,difference,3
back,maybe,3
camera,difference,3
camera,larger,3
anyway,new,3
good,got,3
max,yet,3
pro,yet,3
think,yet,3
buying,really,3
change,stupid,3
everytime,iphone,3
get,mad,3
pro,saying,3
video,work,3
battery,user,3
camera,improve,3
camera,user,3
care,good,3
care,think,3
customization,iphone,3
lack,phone,3
button,moving,3
new,recording,3
recording,spatial,3
act,phone,3
button,saying,3
button,work,3
matter,phone,3
device,feel,3
feel,samsung,3
next,samsung,3
anymore,way,3
oppo,phone,3
oppo,vivo,3
phone,xiaomi,3
bro,know,3
reason,see,3
good,user,3
iphone,thats,3
think,user,3
button,picture,3
need,picture,3
picture,video,3
pro,side,3
good,small,3
good,thats,3
good,thought,3
good,time,3
hand,phone,3
hold,max,3
hold,pro,3
device,flagship,3
cheap,model,3
feel,lower,3
like,oppo,3
look,stick,3
max,waiting,3
get,thought,3
get,trying,3
good,see,3
make,reason,3
may,year,3
next,plus,3
guess,using,3
hopefully,iphone,3
old,wait,3
android,cheap,3
back,model,3
customization,phone,3
dont,feature,3
dont,want,3
feature,good,3
feature,know,3
feature,user,3
good,know,3
design,please,3
like,white,3
one,quite,3
one,well,3
see,want,3
bump,slightly,3
camera,thicker,3
damn,phone,3
always,android,3
hardly,iphone,3
hardly,new,3
hardly,since,3
like,ppl,3
like,price,3
model,never,3
going,well,3
layout,well,3
going,old,3
gone,therapy,3
gone,unbox,3
therapy,watching,3
always,never,3
changed,hardly,3
changed,release,3
end,never,3
device,galaxy,3
device,pro,3
flagship,samsung,3
happy,max,3
iphone,try,3
phone,try,3
else,watching,3
feel,feeling,3
product,really,3
love,really,3
brand,buy,3
color,different,3
basically,lol,3
buying,feel,3
lol,user,3
get,making,3
open,system,3
brand,even,3
brand,product,3
fan,make,3
fan,phone,3
magic,phone,3
magic,red,3
phone,red,3
model,watch,3
release,watch,3
pro,red,3
bit,using,3
device,huge,3
huge,screen,3
iphone,normal,3
made,power,3
always,going,3
android,shit,3
bro,shit,3
anymore,enough,3
one,work,3
well,work,3
apple,customization,3
apple,thats,3
phone,seen,3
seen,video,3
camera,miss,3
good,last,3
actually,work,3
already,one,3
camera,game,3
completely,get,3
exact,new,3
different,enough,3
good,product,3
release,sure,3
released,still,3
sure,want,3
already,video,3
fake,video,3
anything,new,3
average,iphone,3
average,phone,3
current,want,3
enough,sell,3
model,sell,3
even,longer,3
even,version,3
iphone,joke,3
already,even,3
already,someone,3
never,time,3
one,someone,3
single,someone,3
single,thing,3
anything,model,3
battery,space,3
create,phone,3
really,slightly,3
really,space,3
every,sure,3
max,released,3
anymore,good,3
best,different,3
fit,get,3
get,small,3
one,tech,3
titanium,want,3
titanium,year,3
iphone,tim,3
take,vision,3
back,flat,3
different,want,3
different,went,3
expensive,year,3
even,love,3
even,regret,3
even,small,3
even,trying,3
even,watch,3
completely,like,3
completely,one,3
model,version,3
much,user,3
thing,version,3
camera,memory,3
close,year,3
different,got,3
still,way,3
better,reason,3
button,rather,3
button,sensitive,3
max,rather,3
button,man,3
know,must,3
apple,built,3
even,sure,3
get,similar,3
get,size,3
model,old,3
model,way,3
pro,tho,3
samsung,size,3
size,still,3
gon,last,3
gon,need,3
rich,upgrade,3
apple,tho,3
base,samsung,3
choose,iphone,3
choose,samsung,3
design,might,3
best,enough,3
best,product,3
case,different,3
case,ever,3
dead,iphone,3
company,shit,3
buying,last,3
buying,upgrade,3
display,notch,3
display,samsung,3
dynamic,iphone,3
dynamic,notch,3
dynamic,samsung,3
dynamic,screen,3
hard,samsung,3
stuff,want,3
make,stuff,3
making,much,3
making,people,3
iphone,youtube,3
camera,clean,3
camera,dynamic,3
camera,sony,3
display,island,3
get,security,3
guy,like,3
guy,make,3
guy,point,3
give,want,3
least,much,3
least,people,3
make,must,3
built,iphone,3
camera,record,3
changed,layout,3
buy,difference,3
difference,people,3
bit,make,3
car,point,3
dont,look,3
care,give,3
care,money,3
else,everything,3
else,people,3
everything,least,3
everything,money,3
everything,people,3
everything,want,3
camera,cmf,3
cmf,iphone,3
difference,iphones,3
difference,video,3
problem,thing,3
security,still,3
get,next,3
care,everything,3
android,lmao,3
android,made,3
camera,social,3
climber,social,3
generic,look,3
layout,made,3
made,model,3
basically,layout,3
guy,think,3
coming,new,3
keep,pocket,3
design,display,3
company,world,3
since,time,3
act,know,3
android,layout,3
model,put,3
put,sim,3
android,changed,3
android,two,3
buy,day,3
buy,guy,3
buy,ultra,3
day,max,3
android,love,3
love,though,3
iphone,skip,3
another,made,3
apple,sad,3
apple,usual,3
basically,change,3
design,maybe,3
already,feature,3
already,know,3
already,really,3
camera,minor,3
case,thing,3
changing,need,3
actually,feature,3
always,feature,3
layout,looking,3
layout,nothing,3
looking,similar,3
phone,started,3
think,way,3
buy,getting,3
instead,version,3
funny,video,3
design,fan,3
pas,pro,3
actually,use,3
ever,use,3
antenna,iphone,3
antenna,sim,3
interesting,phone,3
black,camera,3
sad,year,3
camera,dual,3
bigger,keep,3
literally,lol,3
look,video,3
look,well,3
button,time,3
think,wait,3
change,switch,3
go,phone,3
go,year,3
left,phone,3
lot,thing,3
lot,think,3
made,switch,3
marketing,phone,3
day,thing,3
day,two,3
day,yet,3
guy,pro,3
thing,try,3
thing,two,3
iphone,releasing,3
open,use,3
newer,think,3
newer,upgrade,3
older,year,3
others,year,3
feature,maybe,3
interesting,iphone,3
iphone,showed,3
layout,love,3
take,video,3
technology,time,3
know,surprised,3
design,watch,3
guy,know,3
bad,comment,3
always,brand,3
new,ppl,3
idea,new,3
made,time,3
phone,picture,3
picture,spatial,3
pro,take,3
spatial,thing,3
spatial,time,3
take,thing,3
design,however,3
called,phone,3
called,thing,3
camera,horizontally,3
different,layout,3
different,made,3
future,get,3
get,take,3
pay,year,3
copying,nothing,3
afford,buy,3
definitely,get,3
happened,later,3
happened,lew,3
every,older,3
everyone,latest,3
big,fit,3
big,pocket,3
big,time,3
big,use,3
dont,even,3
dont,love,3
dont,small,3
dont,stupid,3
ago,around,3
apple,extremely,3
apple,premium,3
around,use,3
fast,year,3
back,thats,3
back,thought,3
big,even,3
love,work,3
market,need,3
market,people,3
best,might,3
case,might,3
case,seen,3
think,upgrading,3
always,releasing,3
camera,worth,3
mate,nice,3
bro,video,3
keep,video,3
battery,come,3
big,right,3
big,upgrade,3
camera,kind,3
bring,please,3
comment,need,3
later,need,3
please,say,3
samsung,switching,3
samsung,trying,3
good,using,3
get,rid,3
got,remember,3
expecting,people,3
note,phone,3
apple,place,3
really,video,3
much,right,3
black,max,3
back,please,3
everyone,upgrade,3
get,others,3
getting,upgrade,3
got,wait,3
iphone,ppl,3
iphones,newer,3
latest,older,3
new,others,3
blue,like,3
blue,smiling,3
face,smiling,3
phone,tired,3
phone,ugly,3
going,wait,3
good,plus,3
iphone,motorola,3
keeping,still,3
mini,still,3
never,still,3
tech,youtuber,3
phone,wish,3
difference,new,3
company,made,3
blue,face,3
iphones,never,3
button,full,3
button,home,3
full,year,3
iphone,side,3
side,year,3
button,innovation,3
button,gon,3
camera,upgrade,3
camera,wont,3
button,function,3
camera,function,3
camera,saying,3
focus,shutter,3
feel,never,3
generation,like,3
always,watch,3
back,big,3
back,max,3
back,people,3
back,see,3
lou,video,3
switch,wan,3
back,changed,3
button,light,3
always,good,3
always,love,3
always,max,3
always,see,3
always,small,3
always,think,3
always,use,3
button,lock,3
finally,max,3
case,dropped,3
dropped,like,3
later,like,3
apple,moving,3
bait,click,3
iphone,yeah,3
iphone,razr,3
getting,make,3
chinese,iphone,3
spend,want,3
apple,wrong,3
case,changed,3
changed,inside,3
height,phone,3
feel,used,3
already,buy,3
annoying,use,3
decided,pro,3
man,way,3
design,finally,3
finally,look,3
look,software,3
iphone,vertical,3
much,plus,3
make,watching,3
phone,watching,3
know,something,3
keep,mean,3
day,used,3
day,watch,3
iphone,trying,3
kind,phone,3
kind,want,3
phone,putting,3
phone,wont,3
trying,upgrade,3
video,wait,3
good,much,3
changed,getting,3
getting,still,3
exciting,new,3
innovation,still,3
american,china,3
come,want,3
fit,iphone,3
iphone,kind,3
old,shit,3
business,model,3
business,phone,3
io,user,3
user,watching,3
back,probably,3
buy,probably,3
probably,went,3
pro,stick,3
get,long,3
apple,else,3
apple,stuff,3
consumer,think,3
else,model,3
get,innovative,3
need,stuff,3
camera,shoot,3
shoot,video,3
shutter,video,3
apple,convinced,3
absolutely,money,3
switch,use,3
like,redmi,3
old,replace,3
look,switch,3
minor,upgrade,3
notch,really,3
people,switch,3
camera,photography,3
look,sony,3
button,easily,3
button,shoot,3
feature,latest,3
feature,look,3
feature,make,3
guess,make,3
guess,phone,3
guess,really,3
hardware,phone,3
hardware,really,3
looking,people,3
difference,get,3
difference,model,3
drop,get,3
excited,phone,3
every,hardware,3
every,switch,3
feature,hardware,3
button,first,3
first,never,3
jack,phone,3
never,use,3
need,save,3
nothing,see,3
apple,totally,3
forward,looking,3
mean,rich,3
camera,reminds,3
coming,like,3
model,watching,3
buy,something,3
lol,product,3
hate,people,3
point,release,3
design,switch,3
enough,far,3
enough,latest,3
enough,switch,3
enough,use,3
hate,something,3
many,money,3
money,something,3
consumer,going,3
giving,phone,3
always,instead,3
always,iphones,3
come,notch,3
come,use,3
day,look,3
design,software,3
agree,phone,3
agree,samsung,3
agree,upgrade,3
agree,want,3
come,latest,3
fine,get,3
fine,need,3
change,minimal,3
hardware,software,3
latest,make,3
price,samsung,3
like,rather,3
account,bank,3
absolutely,look,3
agree,iphone,3
agree,new,3
iphone,world,3
iphones,money,3
iphones,work,3
iphones,working,3
know,single,3
know,someone,3
latest,say,3
many,work,3
every,going,3
every,say,3
every,work,3
huge,samsung,3
huge,year,3
imo,pro,3
instead,people,3
iphone,perfectly,3
buy,problem,3
buy,work,3
change,device,3
change,latest,3
change,someone,3
device,iphones,3
device,people,3
device,work,3
money,waste,3
something,use,3
come,option,3
actually,model,3
barely,get,3
difference,every,3
best,upgrade,3
buy,newer,3
apple,exact,3
common,one,3
every,exact,3
anyways,people,3
apple,far,3
apple,greatest,3
apple,minor,3
apple,notch,3
someone,want,3
someone,work,3
still,working,3
back,least,3
point,someone,3
someone,still,3
another,thing,3
apple,common,3
perfectly,work,3
phone,photographer,3
phone,problem,3
photographer,pro,3
samsung,upgrade,3
say,want,3
say,work,3
say,world,3
money,spend,3
money,thing,3
need,perfectly,3
need,spend,3
people,spend,3
people,working,3
people,world,3
perfectly,still,3
probably,want,3
like,stuff,3
price,upgrade,3
capture,right,3
current,iphones,3
current,upgrade,3
dont,stick,3
back,guess,3
mock,official,3
new,without,3
buy,cry,3
buy,etc,3
different,newest,3
like,true,3
new,rich,3
newest,old,3
day,something,3
definitely,make,3
difference,longer,3
difference,much,3
difference,one,3
except,like,3
longer,one,3
longer,something,3
basic,see,3
fan,think,3
model,see,3
sale,think,3
apple,factor,3
company,reason,3
day,difference,3
day,going,3
simply,want,3
another,every,3
latest,upgrading,3
model,understand,3
point,upgrading,3
point,went,3
upgrading,went,3
either,get,3
mute,switch,3
apple,revolutionary,3
apple,simply,3
back,best,3
best,really,3
ever,nothing,3
new,simply,3
nothing,want,3
smoother,use,3
going,let,3
higher,phone,3
higher,year,3
like,nice,3
like,refresh,3
make,saving,3
one,useless,3
guess,waiting,3
bump,pro,3
display,like,3
